profile,Hs,Tp,beach_slope,water_level
1,3.875,8.52,0.17773,0.295
1,4.176,8.9,0.17773,0.615
1,4.119,8.9,0.17773,0.865
1,4.301,9.77,0.17773,0.945
1,4.119,9.77,0.17773,0.885
1,4.287,9.32,0.17773,0.645
1,4.506,9.32,0.17773,0.315
1,4.364,9.32,0.17773,-0.035
1,4.299,9.32,0.17773,-0.345
1,4.253,9.77,0.17773,-0.555
1,4.025,9.32,0.17773,-0.605
1,3.923,9.32,0.17773,-0.515
1,3.97,9.77,0.17773,-0.285
1,4.109,9.32,0.17773,0.035
1,3.872,8.52,0.17773,0.295
1,4.039,9.32,0.17773,0.415
1,3.908,9.32,0.17773,0.435
1,3.939,9.32,0.17773,0.285
1,4.141,10.27,0.17773,0.095
1,4.107,10.27,0.17773,-0.125
1,3.874,9.77,0.17773,-0.335
1,3.898,8.9,0.17773,-0.455
1,3.704,10.27,0.17773,-0.425
1,3.5952,10.02,0.17773,-0.285
1,3.501,9.77,0.17773,0.045
1,3.385,10.83,0.17773,0.375
1,3.582,9.77,0.17773,0.685
1,3.589,10.83,0.17773,0.905
1,3.531,10.83,0.17773,0.965
1,3.555,10.83,0.17773,0.825
1,3.588,8.52,0.17773,0.615
1,3.567,8.17,0.17773,0.225
1,3.213,8.52,0.17773,-0.125
1,3.29,9.77,0.17773,-0.455
1,3.009,8.17,0.17773,-0.645
1,3.027,11.45,0.17773,-0.635
1,3.02,9.32,0.17773,-0.545
1,2.916,8.52,0.17773,-0.275
1,2.873,9.77,0.17773,0.005
1,2.8738,9.5971,0.17773,0.235
1,2.8752,9.1463,0.17773,0.375
1,2.876,8.52,0.17773,0.385
1,2.656,7.28,0.17773,0.245
1,2.726,9.77,0.17773,0.035
1,2.648,10.83,0.17773,-0.205
1,2.714,10.3,0.17773,-0.375
1,2.78,9.77,0.17773,-0.435
1,2.731,10.27,0.17773,-0.415
1,2.79,11.45,0.17773,-0.215
1,2.872,11.45,0.17773,0.095
1,3.136,12.93,0.17773,0.425
1,3.0897,12.93,0.17773,0.725
1,2.9954,12.93,0.17773,0.915
1,2.92,12.93,0.17773,0.975
1,2.886,10.83,0.17773,0.805
1,2.866,11.45,0.17773,0.545
1,2.924,12.93,0.17773,0.145
1,3.025,12.93,0.17773,-0.155
1,2.951,12.93,0.17773,-0.505
1,2.727,12.93,0.17773,-0.625
1,2.913,12.93,0.17773,-0.585
1,2.726,12.14,0.17773,-0.405
1,2.5072,12.535,0.17773,-0.185
1,2.305,12.93,0.17773,0.095
1,2.166,12.14,0.17773,0.315
1,2.157,11.45,0.17773,0.435
1,2.125,12.14,0.17773,0.445
1,1.924,11.45,0.17773,0.255
1,1.824,11.45,0.17773,0.065
1,1.73,12.14,0.17773,-0.175
1,1.744,10.83,0.17773,-0.335
1,1.603,10.83,0.17773,-0.355
1,1.648,10.83,0.17773,-0.315
1,1.69,10.83,0.17773,-0.075
1,1.763,11.45,0.17773,0.185
1,1.661,10.83,0.17773,0.515
1,1.6618,10.144,0.17773,0.795
1,1.6647,9.3684,0.17773,0.925
1,1.6698,8.5983,0.17773,0.915
1,1.6779,7.9298,0.17773,0.735
1,1.6891,7.4584,0.17773,0.395
1,1.704,7.28,0.17773,0.075
1,1.805,13.82,0.17773,-0.205
1,1.871,7.28,0.17773,-0.465
1,2.115,10.27,0.17773,-0.585
1,2.257,9.77,0.17773,-0.495
1,2.683,9.77,0.17773,-0.325
1,2.8265,9.77,0.17773,-0.085
1,2.883,9.77,0.17773,0.165
1,2.795,10.27,0.17773,0.335
1,2.8464,10.643,0.17773,0.425
1,2.931,10.83,0.17773,0.365
1,2.996,10.83,0.17773,0.195
1,2.758,10.83,0.17773,-0.005
1,2.757,10.83,0.17773,-0.195
1,2.693,11.45,0.17773,-0.345
1,2.601,10.83,0.17773,-0.395
1,2.561,10.27,0.17773,-0.275
1,2.385,10.83,0.17773,-0.045
1,2.342,10.27,0.17773,0.255
1,2.238,10.27,0.17773,0.525
1,2.162,10.27,0.17773,0.735
1,2.3,10.27,0.17773,0.855
1,2.1965,9.585,0.17773,0.805
1,2.093,8.9,0.17773,0.595
1,2.199,9.77,0.17773,0.275
1,2.5,9.77,0.17773,-0.025
1,2.75,10.27,0.17773,-0.285
1,2.623,10.83,0.17773,-0.475
1,2.662,10.83,0.17773,-0.565
1,2.753,10.27,0.17773,-0.425
1,2.716,9.77,0.17773,-0.235
1,2.537,10.27,0.17773,0.005
1,2.501,10.27,0.17773,0.235
1,2.467,8.9,0.17773,0.395
1,2.3841,9.585,0.17773,0.445
1,2.26,10.27,0.17773,0.395
1,2.094,9.32,0.17773,0.205
1,2.203,10.27,0.17773,-0.015
1,2.189,9.32,0.17773,-0.155
2,3.875,8.52,0.15724,0.295
2,4.176,8.9,0.15724,0.615
2,4.119,8.9,0.15724,0.865
2,4.301,9.77,0.15724,0.945
2,4.119,9.77,0.15724,0.885
2,4.287,9.32,0.15724,0.645
2,4.506,9.32,0.15724,0.315
2,4.364,9.32,0.15724,-0.035
2,4.299,9.32,0.15724,-0.345
2,4.253,9.77,0.15724,-0.555
2,4.025,9.32,0.15724,-0.605
2,3.923,9.32,0.15724,-0.515
2,3.97,9.77,0.15724,-0.285
2,4.109,9.32,0.15724,0.035
2,3.872,8.52,0.15724,0.295
2,4.039,9.32,0.15724,0.415
2,3.908,9.32,0.15724,0.435
2,3.939,9.32,0.15724,0.285
2,4.141,10.27,0.15724,0.095
2,4.107,10.27,0.15724,-0.125
2,3.874,9.77,0.15724,-0.335
2,3.898,8.9,0.15724,-0.455
2,3.704,10.27,0.15724,-0.425
2,3.5952,10.02,0.15724,-0.285
2,3.501,9.77,0.15724,0.045
2,3.385,10.83,0.15724,0.375
2,3.582,9.77,0.15724,0.685
2,3.589,10.83,0.15724,0.905
2,3.531,10.83,0.15724,0.965
2,3.555,10.83,0.15724,0.825
2,3.588,8.52,0.15724,0.615
2,3.567,8.17,0.15724,0.225
2,3.213,8.52,0.15724,-0.125
2,3.29,9.77,0.15724,-0.455
2,3.009,8.17,0.15724,-0.645
2,3.027,11.45,0.15724,-0.635
2,3.02,9.32,0.15724,-0.545
2,2.916,8.52,0.15724,-0.275
2,2.873,9.77,0.15724,0.005
2,2.8738,9.5971,0.15724,0.235
2,2.8752,9.1463,0.15724,0.375
2,2.876,8.52,0.15724,0.385
2,2.656,7.28,0.15724,0.245
2,2.726,9.77,0.15724,0.035
2,2.648,10.83,0.15724,-0.205
2,2.714,10.3,0.15724,-0.375
2,2.78,9.77,0.15724,-0.435
2,2.731,10.27,0.15724,-0.415
2,2.79,11.45,0.15724,-0.215
2,2.872,11.45,0.15724,0.095
2,3.136,12.93,0.15724,0.425
2,3.0897,12.93,0.15724,0.725
2,2.9954,12.93,0.15724,0.915
2,2.92,12.93,0.15724,0.975
2,2.886,10.83,0.15724,0.805
2,2.866,11.45,0.15724,0.545
2,2.924,12.93,0.15724,0.145
2,3.025,12.93,0.15724,-0.155
2,2.951,12.93,0.15724,-0.505
2,2.727,12.93,0.15724,-0.625
2,2.913,12.93,0.15724,-0.585
2,2.726,12.14,0.15724,-0.405
2,2.5072,12.535,0.15724,-0.185
2,2.305,12.93,0.15724,0.095
2,2.166,12.14,0.15724,0.315
2,2.157,11.45,0.15724,0.435
2,2.125,12.14,0.15724,0.445
2,1.924,11.45,0.15724,0.255
2,1.824,11.45,0.15724,0.065
2,1.73,12.14,0.15724,-0.175
2,1.744,10.83,0.15724,-0.335
2,1.603,10.83,0.15724,-0.355
2,1.648,10.83,0.15724,-0.315
2,1.69,10.83,0.15724,-0.075
2,1.763,11.45,0.15724,0.185
2,1.661,10.83,0.15724,0.515
2,1.6618,10.144,0.15724,0.795
2,1.6647,9.3684,0.15724,0.925
2,1.6698,8.5983,0.15724,0.915
2,1.6779,7.9298,0.15724,0.735
2,1.6891,7.4584,0.15724,0.395
2,1.704,7.28,0.15724,0.075
2,1.805,13.82,0.15724,-0.205
2,1.871,7.28,0.15724,-0.465
2,2.115,10.27,0.15724,-0.585
2,2.257,9.77,0.15724,-0.495
2,2.683,9.77,0.15724,-0.325
2,2.8265,9.77,0.15724,-0.085
2,2.883,9.77,0.15724,0.165
2,2.795,10.27,0.15724,0.335
2,2.8464,10.643,0.15724,0.425
2,2.931,10.83,0.15724,0.365
2,2.996,10.83,0.15724,0.195
2,2.758,10.83,0.15724,-0.005
2,2.757,10.83,0.15724,-0.195
2,2.693,11.45,0.15724,-0.345
2,2.601,10.83,0.15724,-0.395
2,2.561,10.27,0.15724,-0.275
2,2.385,10.83,0.15724,-0.045
2,2.342,10.27,0.15724,0.255
2,2.238,10.27,0.15724,0.525
2,2.162,10.27,0.15724,0.735
2,2.3,10.27,0.15724,0.855
2,2.1965,9.585,0.15724,0.805
2,2.093,8.9,0.15724,0.595
2,2.199,9.77,0.15724,0.275
2,2.5,9.77,0.15724,-0.025
2,2.75,10.27,0.15724,-0.285
2,2.623,10.83,0.15724,-0.475
2,2.662,10.83,0.15724,-0.565
2,2.753,10.27,0.15724,-0.425
2,2.716,9.77,0.15724,-0.235
2,2.537,10.27,0.15724,0.005
2,2.501,10.27,0.15724,0.235
2,2.467,8.9,0.15724,0.395
2,2.3841,9.585,0.15724,0.445
2,2.26,10.27,0.15724,0.395
2,2.094,9.32,0.15724,0.205
2,2.203,10.27,0.15724,-0.015
2,2.189,9.32,0.15724,-0.155
3,3.875,8.52,0.163,0.295
3,4.176,8.9,0.163,0.615
3,4.119,8.9,0.163,0.865
3,4.301,9.77,0.163,0.945
3,4.119,9.77,0.163,0.885
3,4.287,9.32,0.163,0.645
3,4.506,9.32,0.163,0.315
3,4.364,9.32,0.163,-0.035
3,4.299,9.32,0.163,-0.345
3,4.253,9.77,0.163,-0.555
3,4.025,9.32,0.163,-0.605
3,3.923,9.32,0.163,-0.515
3,3.97,9.77,0.163,-0.285
3,4.109,9.32,0.163,0.035
3,3.872,8.52,0.163,0.295
3,4.039,9.32,0.163,0.415
3,3.908,9.32,0.163,0.435
3,3.939,9.32,0.163,0.285
3,4.141,10.27,0.163,0.095
3,4.107,10.27,0.163,-0.125
3,3.874,9.77,0.163,-0.335
3,3.898,8.9,0.163,-0.455
3,3.704,10.27,0.163,-0.425
3,3.5952,10.02,0.163,-0.285
3,3.501,9.77,0.163,0.045
3,3.385,10.83,0.163,0.375
3,3.582,9.77,0.163,0.685
3,3.589,10.83,0.163,0.905
3,3.531,10.83,0.163,0.965
3,3.555,10.83,0.163,0.825
3,3.588,8.52,0.163,0.615
3,3.567,8.17,0.163,0.225
3,3.213,8.52,0.163,-0.125
3,3.29,9.77,0.163,-0.455
3,3.009,8.17,0.163,-0.645
3,3.027,11.45,0.163,-0.635
3,3.02,9.32,0.163,-0.545
3,2.916,8.52,0.163,-0.275
3,2.873,9.77,0.163,0.005
3,2.8738,9.5971,0.163,0.235
3,2.8752,9.1463,0.163,0.375
3,2.876,8.52,0.163,0.385
3,2.656,7.28,0.163,0.245
3,2.726,9.77,0.163,0.035
3,2.648,10.83,0.163,-0.205
3,2.714,10.3,0.163,-0.375
3,2.78,9.77,0.163,-0.435
3,2.731,10.27,0.163,-0.415
3,2.79,11.45,0.163,-0.215
3,2.872,11.45,0.163,0.095
3,3.136,12.93,0.163,0.425
3,3.0897,12.93,0.163,0.725
3,2.9954,12.93,0.163,0.915
3,2.92,12.93,0.163,0.975
3,2.886,10.83,0.163,0.805
3,2.866,11.45,0.163,0.545
3,2.924,12.93,0.163,0.145
3,3.025,12.93,0.163,-0.155
3,2.951,12.93,0.163,-0.505
3,2.727,12.93,0.163,-0.625
3,2.913,12.93,0.163,-0.585
3,2.726,12.14,0.163,-0.405
3,2.5072,12.535,0.163,-0.185
3,2.305,12.93,0.163,0.095
3,2.166,12.14,0.163,0.315
3,2.157,11.45,0.163,0.435
3,2.125,12.14,0.163,0.445
3,1.924,11.45,0.163,0.255
3,1.824,11.45,0.163,0.065
3,1.73,12.14,0.163,-0.175
3,1.744,10.83,0.163,-0.335
3,1.603,10.83,0.163,-0.355
3,1.648,10.83,0.163,-0.315
3,1.69,10.83,0.163,-0.075
3,1.763,11.45,0.163,0.185
3,1.661,10.83,0.163,0.515
3,1.6618,10.144,0.163,0.795
3,1.6647,9.3684,0.163,0.925
3,1.6698,8.5983,0.163,0.915
3,1.6779,7.9298,0.163,0.735
3,1.6891,7.4584,0.163,0.395
3,1.704,7.28,0.163,0.075
3,1.805,13.82,0.163,-0.205
3,1.871,7.28,0.163,-0.465
3,2.115,10.27,0.163,-0.585
3,2.257,9.77,0.163,-0.495
3,2.683,9.77,0.163,-0.325
3,2.8265,9.77,0.163,-0.085
3,2.883,9.77,0.163,0.165
3,2.795,10.27,0.163,0.335
3,2.8464,10.643,0.163,0.425
3,2.931,10.83,0.163,0.365
3,2.996,10.83,0.163,0.195
3,2.758,10.83,0.163,-0.005
3,2.757,10.83,0.163,-0.195
3,2.693,11.45,0.163,-0.345
3,2.601,10.83,0.163,-0.395
3,2.561,10.27,0.163,-0.275
3,2.385,10.83,0.163,-0.045
3,2.342,10.27,0.163,0.255
3,2.238,10.27,0.163,0.525
3,2.162,10.27,0.163,0.735
3,2.3,10.27,0.163,0.855
3,2.1965,9.585,0.163,0.805
3,2.093,8.9,0.163,0.595
3,2.199,9.77,0.163,0.275
3,2.5,9.77,0.163,-0.025
3,2.75,10.27,0.163,-0.285
3,2.623,10.83,0.163,-0.475
3,2.662,10.83,0.163,-0.565
3,2.753,10.27,0.163,-0.425
3,2.716,9.77,0.163,-0.235
3,2.537,10.27,0.163,0.005
3,2.501,10.27,0.163,0.235
3,2.467,8.9,0.163,0.395
3,2.3841,9.585,0.163,0.445
3,2.26,10.27,0.163,0.395
3,2.094,9.32,0.163,0.205
3,2.203,10.27,0.163,-0.015
3,2.189,9.32,0.163,-0.155
4,3.875,8.52,0.15297,0.295
4,4.176,8.9,0.15297,0.615
4,4.119,8.9,0.15297,0.865
4,4.301,9.77,0.15297,0.945
4,4.119,9.77,0.15297,0.885
4,4.287,9.32,0.15297,0.645
4,4.506,9.32,0.15297,0.315
4,4.364,9.32,0.15297,-0.035
4,4.299,9.32,0.15297,-0.345
4,4.253,9.77,0.15297,-0.555
4,4.025,9.32,0.15297,-0.605
4,3.923,9.32,0.15297,-0.515
4,3.97,9.77,0.15297,-0.285
4,4.109,9.32,0.15297,0.035
4,3.872,8.52,0.15297,0.295
4,4.039,9.32,0.15297,0.415
4,3.908,9.32,0.15297,0.435
4,3.939,9.32,0.15297,0.285
4,4.141,10.27,0.15297,0.095
4,4.107,10.27,0.15297,-0.125
4,3.874,9.77,0.15297,-0.335
4,3.898,8.9,0.15297,-0.455
4,3.704,10.27,0.15297,-0.425
4,3.5952,10.02,0.15297,-0.285
4,3.501,9.77,0.15297,0.045
4,3.385,10.83,0.15297,0.375
4,3.582,9.77,0.15297,0.685
4,3.589,10.83,0.15297,0.905
4,3.531,10.83,0.15297,0.965
4,3.555,10.83,0.15297,0.825
4,3.588,8.52,0.15297,0.615
4,3.567,8.17,0.15297,0.225
4,3.213,8.52,0.15297,-0.125
4,3.29,9.77,0.15297,-0.455
4,3.009,8.17,0.15297,-0.645
4,3.027,11.45,0.15297,-0.635
4,3.02,9.32,0.15297,-0.545
4,2.916,8.52,0.15297,-0.275
4,2.873,9.77,0.15297,0.005
4,2.8738,9.5971,0.15297,0.235
4,2.8752,9.1463,0.15297,0.375
4,2.876,8.52,0.15297,0.385
4,2.656,7.28,0.15297,0.245
4,2.726,9.77,0.15297,0.035
4,2.648,10.83,0.15297,-0.205
4,2.714,10.3,0.15297,-0.375
4,2.78,9.77,0.15297,-0.435
4,2.731,10.27,0.15297,-0.415
4,2.79,11.45,0.15297,-0.215
4,2.872,11.45,0.15297,0.095
4,3.136,12.93,0.15297,0.425
4,3.0897,12.93,0.15297,0.725
4,2.9954,12.93,0.15297,0.915
4,2.92,12.93,0.15297,0.975
4,2.886,10.83,0.15297,0.805
4,2.866,11.45,0.15297,0.545
4,2.924,12.93,0.15297,0.145
4,3.025,12.93,0.15297,-0.155
4,2.951,12.93,0.15297,-0.505
4,2.727,12.93,0.15297,-0.625
4,2.913,12.93,0.15297,-0.585
4,2.726,12.14,0.15297,-0.405
4,2.5072,12.535,0.15297,-0.185
4,2.305,12.93,0.15297,0.095
4,2.166,12.14,0.15297,0.315
4,2.157,11.45,0.15297,0.435
4,2.125,12.14,0.15297,0.445
4,1.924,11.45,0.15297,0.255
4,1.824,11.45,0.15297,0.065
4,1.73,12.14,0.15297,-0.175
4,1.744,10.83,0.15297,-0.335
4,1.603,10.83,0.15297,-0.355
4,1.648,10.83,0.15297,-0.315
4,1.69,10.83,0.15297,-0.075
4,1.763,11.45,0.15297,0.185
4,1.661,10.83,0.15297,0.515
4,1.6618,10.144,0.15297,0.795
4,1.6647,9.3684,0.15297,0.925
4,1.6698,8.5983,0.15297,0.915
4,1.6779,7.9298,0.15297,0.735
4,1.6891,7.4584,0.15297,0.395
4,1.704,7.28,0.15297,0.075
4,1.805,13.82,0.15297,-0.205
4,1.871,7.28,0.15297,-0.465
4,2.115,10.27,0.15297,-0.585
4,2.257,9.77,0.15297,-0.495
4,2.683,9.77,0.15297,-0.325
4,2.8265,9.77,0.15297,-0.085
4,2.883,9.77,0.15297,0.165
4,2.795,10.27,0.15297,0.335
4,2.8464,10.643,0.15297,0.425
4,2.931,10.83,0.15297,0.365
4,2.996,10.83,0.15297,0.195
4,2.758,10.83,0.15297,-0.005
4,2.757,10.83,0.15297,-0.195
4,2.693,11.45,0.15297,-0.345
4,2.601,10.83,0.15297,-0.395
4,2.561,10.27,0.15297,-0.275
4,2.385,10.83,0.15297,-0.045
4,2.342,10.27,0.15297,0.255
4,2.238,10.27,0.15297,0.525
4,2.162,10.27,0.15297,0.735
4,2.3,10.27,0.15297,0.855
4,2.1965,9.585,0.15297,0.805
4,2.093,8.9,0.15297,0.595
4,2.199,9.77,0.15297,0.275
4,2.5,9.77,0.15297,-0.025
4,2.75,10.27,0.15297,-0.285
4,2.623,10.83,0.15297,-0.475
4,2.662,10.83,0.15297,-0.565
4,2.753,10.27,0.15297,-0.425
4,2.716,9.77,0.15297,-0.235
4,2.537,10.27,0.15297,0.005
4,2.501,10.27,0.15297,0.235
4,2.467,8.9,0.15297,0.395
4,2.3841,9.585,0.15297,0.445
4,2.26,10.27,0.15297,0.395
4,2.094,9.32,0.15297,0.205
4,2.203,10.27,0.15297,-0.015
4,2.189,9.32,0.15297,-0.155
5,3.875,8.52,0.13109,0.295
5,4.176,8.9,0.13109,0.615
5,4.119,8.9,0.13109,0.865
5,4.301,9.77,0.13109,0.945
5,4.119,9.77,0.13109,0.885
5,4.287,9.32,0.13109,0.645
5,4.506,9.32,0.13109,0.315
5,4.364,9.32,0.13109,-0.035
5,4.299,9.32,0.13109,-0.345
5,4.253,9.77,0.13109,-0.555
5,4.025,9.32,0.13109,-0.605
5,3.923,9.32,0.13109,-0.515
5,3.97,9.77,0.13109,-0.285
5,4.109,9.32,0.13109,0.035
5,3.872,8.52,0.13109,0.295
5,4.039,9.32,0.13109,0.415
5,3.908,9.32,0.13109,0.435
5,3.939,9.32,0.13109,0.285
5,4.141,10.27,0.13109,0.095
5,4.107,10.27,0.13109,-0.125
5,3.874,9.77,0.13109,-0.335
5,3.898,8.9,0.13109,-0.455
5,3.704,10.27,0.13109,-0.425
5,3.5952,10.02,0.13109,-0.285
5,3.501,9.77,0.13109,0.045
5,3.385,10.83,0.13109,0.375
5,3.582,9.77,0.13109,0.685
5,3.589,10.83,0.13109,0.905
5,3.531,10.83,0.13109,0.965
5,3.555,10.83,0.13109,0.825
5,3.588,8.52,0.13109,0.615
5,3.567,8.17,0.13109,0.225
5,3.213,8.52,0.13109,-0.125
5,3.29,9.77,0.13109,-0.455
5,3.009,8.17,0.13109,-0.645
5,3.027,11.45,0.13109,-0.635
5,3.02,9.32,0.13109,-0.545
5,2.916,8.52,0.13109,-0.275
5,2.873,9.77,0.13109,0.005
5,2.8738,9.5971,0.13109,0.235
5,2.8752,9.1463,0.13109,0.375
5,2.876,8.52,0.13109,0.385
5,2.656,7.28,0.13109,0.245
5,2.726,9.77,0.13109,0.035
5,2.648,10.83,0.13109,-0.205
5,2.714,10.3,0.13109,-0.375
5,2.78,9.77,0.13109,-0.435
5,2.731,10.27,0.13109,-0.415
5,2.79,11.45,0.13109,-0.215
5,2.872,11.45,0.13109,0.095
5,3.136,12.93,0.13109,0.425
5,3.0897,12.93,0.13109,0.725
5,2.9954,12.93,0.13109,0.915
5,2.92,12.93,0.13109,0.975
5,2.886,10.83,0.13109,0.805
5,2.866,11.45,0.13109,0.545
5,2.924,12.93,0.13109,0.145
5,3.025,12.93,0.13109,-0.155
5,2.951,12.93,0.13109,-0.505
5,2.727,12.93,0.13109,-0.625
5,2.913,12.93,0.13109,-0.585
5,2.726,12.14,0.13109,-0.405
5,2.5072,12.535,0.13109,-0.185
5,2.305,12.93,0.13109,0.095
5,2.166,12.14,0.13109,0.315
5,2.157,11.45,0.13109,0.435
5,2.125,12.14,0.13109,0.445
5,1.924,11.45,0.13109,0.255
5,1.824,11.45,0.13109,0.065
5,1.73,12.14,0.13109,-0.175
5,1.744,10.83,0.13109,-0.335
5,1.603,10.83,0.13109,-0.355
5,1.648,10.83,0.13109,-0.315
5,1.69,10.83,0.13109,-0.075
5,1.763,11.45,0.13109,0.185
5,1.661,10.83,0.13109,0.515
5,1.6618,10.144,0.13109,0.795
5,1.6647,9.3684,0.13109,0.925
5,1.6698,8.5983,0.13109,0.915
5,1.6779,7.9298,0.13109,0.735
5,1.6891,7.4584,0.13109,0.395
5,1.704,7.28,0.13109,0.075
5,1.805,13.82,0.13109,-0.205
5,1.871,7.28,0.13109,-0.465
5,2.115,10.27,0.13109,-0.585
5,2.257,9.77,0.13109,-0.495
5,2.683,9.77,0.13109,-0.325
5,2.8265,9.77,0.13109,-0.085
5,2.883,9.77,0.13109,0.165
5,2.795,10.27,0.13109,0.335
5,2.8464,10.643,0.13109,0.425
5,2.931,10.83,0.13109,0.365
5,2.996,10.83,0.13109,0.195
5,2.758,10.83,0.13109,-0.005
5,2.757,10.83,0.13109,-0.195
5,2.693,11.45,0.13109,-0.345
5,2.601,10.83,0.13109,-0.395
5,2.561,10.27,0.13109,-0.275
5,2.385,10.83,0.13109,-0.045
5,2.342,10.27,0.13109,0.255
5,2.238,10.27,0.13109,0.525
5,2.162,10.27,0.13109,0.735
5,2.3,10.27,0.13109,0.855
5,2.1965,9.585,0.13109,0.805
5,2.093,8.9,0.13109,0.595
5,2.199,9.77,0.13109,0.275
5,2.5,9.77,0.13109,-0.025
5,2.75,10.27,0.13109,-0.285
5,2.623,10.83,0.13109,-0.475
5,2.662,10.83,0.13109,-0.565
5,2.753,10.27,0.13109,-0.425
5,2.716,9.77,0.13109,-0.235
5,2.537,10.27,0.13109,0.005
5,2.501,10.27,0.13109,0.235
5,2.467,8.9,0.13109,0.395
5,2.3841,9.585,0.13109,0.445
5,2.26,10.27,0.13109,0.395
5,2.094,9.32,0.13109,0.205
5,2.203,10.27,0.13109,-0.015
5,2.189,9.32,0.13109,-0.155
6,3.875,8.52,0.1326,0.295
6,4.176,8.9,0.1326,0.615
6,4.119,8.9,0.1326,0.865
6,4.301,9.77,0.1326,0.945
6,4.119,9.77,0.1326,0.885
6,4.287,9.32,0.1326,0.645
6,4.506,9.32,0.1326,0.315
6,4.364,9.32,0.1326,-0.035
6,4.299,9.32,0.1326,-0.345
6,4.253,9.77,0.1326,-0.555
6,4.025,9.32,0.1326,-0.605
6,3.923,9.32,0.1326,-0.515
6,3.97,9.77,0.1326,-0.285
6,4.109,9.32,0.1326,0.035
6,3.872,8.52,0.1326,0.295
6,4.039,9.32,0.1326,0.415
6,3.908,9.32,0.1326,0.435
6,3.939,9.32,0.1326,0.285
6,4.141,10.27,0.1326,0.095
6,4.107,10.27,0.1326,-0.125
6,3.874,9.77,0.1326,-0.335
6,3.898,8.9,0.1326,-0.455
6,3.704,10.27,0.1326,-0.425
6,3.5952,10.02,0.1326,-0.285
6,3.501,9.77,0.1326,0.045
6,3.385,10.83,0.1326,0.375
6,3.582,9.77,0.1326,0.685
6,3.589,10.83,0.1326,0.905
6,3.531,10.83,0.1326,0.965
6,3.555,10.83,0.1326,0.825
6,3.588,8.52,0.1326,0.615
6,3.567,8.17,0.1326,0.225
6,3.213,8.52,0.1326,-0.125
6,3.29,9.77,0.1326,-0.455
6,3.009,8.17,0.1326,-0.645
6,3.027,11.45,0.1326,-0.635
6,3.02,9.32,0.1326,-0.545
6,2.916,8.52,0.1326,-0.275
6,2.873,9.77,0.1326,0.005
6,2.8738,9.5971,0.1326,0.235
6,2.8752,9.1463,0.1326,0.375
6,2.876,8.52,0.1326,0.385
6,2.656,7.28,0.1326,0.245
6,2.726,9.77,0.1326,0.035
6,2.648,10.83,0.1326,-0.205
6,2.714,10.3,0.1326,-0.375
6,2.78,9.77,0.1326,-0.435
6,2.731,10.27,0.1326,-0.415
6,2.79,11.45,0.1326,-0.215
6,2.872,11.45,0.1326,0.095
6,3.136,12.93,0.1326,0.425
6,3.0897,12.93,0.1326,0.725
6,2.9954,12.93,0.1326,0.915
6,2.92,12.93,0.1326,0.975
6,2.886,10.83,0.1326,0.805
6,2.866,11.45,0.1326,0.545
6,2.924,12.93,0.1326,0.145
6,3.025,12.93,0.1326,-0.155
6,2.951,12.93,0.1326,-0.505
6,2.727,12.93,0.1326,-0.625
6,2.913,12.93,0.1326,-0.585
6,2.726,12.14,0.1326,-0.405
6,2.5072,12.535,0.1326,-0.185
6,2.305,12.93,0.1326,0.095
6,2.166,12.14,0.1326,0.315
6,2.157,11.45,0.1326,0.435
6,2.125,12.14,0.1326,0.445
6,1.924,11.45,0.1326,0.255
6,1.824,11.45,0.1326,0.065
6,1.73,12.14,0.1326,-0.175
6,1.744,10.83,0.1326,-0.335
6,1.603,10.83,0.1326,-0.355
6,1.648,10.83,0.1326,-0.315
6,1.69,10.83,0.1326,-0.075
6,1.763,11.45,0.1326,0.185
6,1.661,10.83,0.1326,0.515
6,1.6618,10.144,0.1326,0.795
6,1.6647,9.3684,0.1326,0.925
6,1.6698,8.5983,0.1326,0.915
6,1.6779,7.9298,0.1326,0.735
6,1.6891,7.4584,0.1326,0.395
6,1.704,7.28,0.1326,0.075
6,1.805,13.82,0.1326,-0.205
6,1.871,7.28,0.1326,-0.465
6,2.115,10.27,0.1326,-0.585
6,2.257,9.77,0.1326,-0.495
6,2.683,9.77,0.1326,-0.325
6,2.8265,9.77,0.1326,-0.085
6,2.883,9.77,0.1326,0.165
6,2.795,10.27,0.1326,0.335
6,2.8464,10.643,0.1326,0.425
6,2.931,10.83,0.1326,0.365
6,2.996,10.83,0.1326,0.195
6,2.758,10.83,0.1326,-0.005
6,2.757,10.83,0.1326,-0.195
6,2.693,11.45,0.1326,-0.345
6,2.601,10.83,0.1326,-0.395
6,2.561,10.27,0.1326,-0.275
6,2.385,10.83,0.1326,-0.045
6,2.342,10.27,0.1326,0.255
6,2.238,10.27,0.1326,0.525
6,2.162,10.27,0.1326,0.735
6,2.3,10.27,0.1326,0.855
6,2.1965,9.585,0.1326,0.805
6,2.093,8.9,0.1326,0.595
6,2.199,9.77,0.1326,0.275
6,2.5,9.77,0.1326,-0.025
6,2.75,10.27,0.1326,-0.285
6,2.623,10.83,0.1326,-0.475
6,2.662,10.83,0.1326,-0.565
6,2.753,10.27,0.1326,-0.425
6,2.716,9.77,0.1326,-0.235
6,2.537,10.27,0.1326,0.005
6,2.501,10.27,0.1326,0.235
6,2.467,8.9,0.1326,0.395
6,2.3841,9.585,0.1326,0.445
6,2.26,10.27,0.1326,0.395
6,2.094,9.32,0.1326,0.205
